X1,log(X1),X2,log(X2),Y,X3,X4,log(X4),X5,log(X5),X6,X8,X9,X10,X11,X12,X13,X14,X16,X17,X18,log(X18),X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31
139,4.934473933,60,4.094344562,226.9,513.2,34295,10.44275485,21415,9.97184689,24.4,41.9,41.4,42.8,2.69,50.6,16.9,50.7,5.2,43.4,5.7,1.740466175,42.2,10.1,51.7,34.3,31.7,52.6,31.6,98.32560297,0.477736549,0.269016698,0,52.9271954,2.635983264
113,4.727387819,51,3.931825633,178.9,424,32975,10.40350498,16771,9.727406483,22,47.1,46.4,47.8,2.44,53.3,18.8,43,6.8,42.7,8.3,2.116255515,39.2,11.2,50.1,32,26.7,48.8,26,95.24761793,0.888130808,0.170568168,0.876367486,50.67597034,4.153846154
179,5.187385806,63,4.143134726,157.5,485.3,48658,10.79257151,31587,10.36050092,12.5,37.8,35.5,39.6,2.35,51.9,7.7,20.7,4.6,32,14.9,2.701361213,63.5,5.5,75.6,60.6,51.1,27.5,12.1,94.92716748,0.963679155,1.237198651,1.052732015,49.86582478,5.432887856
2221,7.705712824,750,6.620073207,155.3,474.7,76584,11.24614346,396488,12.89040105,5.8,42.8,41.5,43.9,2.51,59.7,11,29.4,15.1,24.3,27.5,3.314186005,66.3,4.2,84.6,76.8571466,63.9,23.7,9.8,92.88095401,1.423047531,2.960852864,0.981534657,60.15575098,4.334726295
296,5.690359454,134,4.8978398,195.3,439.8,43466,10.6797343,61703,11.03008783,16.6,38.8,37.9,39.8,2.58,58,15.7,46,1.6,38.7,10.1,2.312535424,52.5,7.9,57.4,44.9,40.1,38.5,24,90.93897778,1.13202047,1.65349485,1.196799896,56.79732758,5.975420257
190,5.247024072,62,4.127134385,153.4,487.6,73684,11.20754096,33879,10.43055063,5.1,42.1,40.5,43.2,2.62,62.2,11,28.6,10.4,33.7,18.9,2.939161922,64.1,5.2,83.4,67.5,61.7,25.2,11.3,97.71609171,0.3399028,1.031634813,0.032797639,64.51689109,5.213333333
52,3.951243719,24,3.17805383,147.1,316.6,51481,10.84896809,12229,9.411565459,15.5,42,39.9,45.1,2.78,50.6,27.6,43,1.8,36,9.9,2.292534757,42.8,4.3,61.7,42.04307275,43.6,31.3,14.7,88.44436958,3.335298577,1.221258317,4.31230523,53.79832387,10.60674157
41,3.713572067,16,2.772588722,159.5,426.4,53489,10.8872313,7208,8.882946799,10,41.3,39.8,42.9,2.4,64.3,9.6,25.6,9.6,36,15.9,2.766319109,64.44160997,4.7,80.2,64,48.5,26.9,11.3,97.99554566,0.139198218,0.236636971,0.194877506,59.31972789,9.160305344
1962.667684,7.58205989,23,3.135494216,188.4,453.5494221,57243,10.95506064,9811,9.191259484,13.7,39.4,38.4,40.3,2.71,44.8,23.9,47.1,4.3,34.5,8.8,2.174751721,43.8,10.6,67.6,51.7,48.4,31.9,13.7,86.56506918,4.170844195,0.741929015,0.922398235,53.24756825,5.470459519
267,5.587248658,115,4.744932128,160.1,384.7,46663,10.75070684,55086,10.91665088,14.5,42.4,40.8,43.6,2.5,54.6,16.3,32.3,11.3,36.1,12.3,2.509599262,58,6,70.3,53.8,48.5,33,15.5,81.80033447,13.97876827,0.847087908,0.667127172,54.12785095,4.696595168
9,2.197224577,3,1.098612289,142.5,435.8,63054,11.05174678,1554,7.348587531,8.6,44.9,43.4,47.1,2.5,67,21.8,36.6,0,34.9,10.5,2.351375257,62.2,4.4,71.3,57.7,51.7,23.2,7.4,90.08515815,0,0,6.265206813,63.2218845,5.459770115
513,6.240275845,173,5.153291594,142.4,441,72264,11.18808136,94102,11.45213458,7.8,44.2,43.3,45,2.67,60.7,24.2,31.5,12.8,27.3,23.8,3.169685581,63.1,4.1,77.5,62.4,54.9,25,10,96.74457251,1.328376334,0.604001108,0.111852057,63.62799793,5.939818201
282,5.641907071,100,4.605170186,181.4,522,48357,10.78636627,48494,10.78919536,13.8,36.1,35.7,36.4,2.54,42.2,3.5,18.1,7.2,34.7,13.4,2.595254707,59.6,6.1,75.3,59.5,54.3,31.6,15.4,94.28868544,1.765797362,0.913484085,0.776869278,45.19096738,3.084671073
1083,6.987490247,392,5.97126184,169.2,458.4,58205,10.97172654,274458,12.52255352,12.6,33.2,32.2,34.3,2.59,49.1,8.2,23.3,9.9,26.6,19,2.944438979,62.5,4.9,74.8,61.2,52.3,24.3,12.4,79.06922201,4.52545288,4.242519005,1.342819064,50.03827713,4.927709813
82,4.406719247,29,3.36729583,175.2,489.6,45773,10.73144968,12762,9.454227284,15.9,43.2,41.2,46.3,2.48,50.2,24.3,28.5,4.8,31.4,11.4,2.433613355,39.2,10.3,66.7,47.4,40.1,41.9,20.4,88.79881518,8.862732871,0.226050355,0.101332918,54.75380077,4.476930105
313,5.746203191,138,4.927253685,207.1,475.7,39909,10.59435714,63390,11.0570614,18.3,35.2,34.2,36.5,2.62,51.5,10.4,25.2,5.7,33.2,13.4,2.595254707,54.8,7.6,61.3,29.00773558,40,36.2,21.6,91.03931243,3.165685182,0.71940156,1.666401401,53.09781409,5.167133642
109,4.691347882,45,3.80666249,180,471.7,46839,10.75447147,16423,9.70643807,14.9,42.4,41.4,43.8,2.34,59.8,14.5,27.7,10.5,34.4,10,2.302585093,57.2,5.3,69,50.6,44.3,39.3,18.8,97.19118091,0.652370885,0.724856539,0.048323769,55.80008519,6.710020692
49,3.891820298,24,3.17805383,219.7,437.7,27596,10.22542611,9122,9.118444357,32.5,36.8,35.6,42.9,2.6,34.4,28.5,40.8,7.3,36.1,10,2.302585093,39,9.7,42.3,32.7,27.9,48.2,32,28.87105404,70.65810594,0,0.470840021,36.05484575,2.790178571
1962.667684,7.58205989,11,2.397895273,172.7,453.5494221,44727,10.70833263,3923,8.274611946,10.7,50.3,51.3,48.7,2.4,52.3,12.9,62.5,5.8,44.8,12.4,2.517696473,59.9,4.8,69.4,53.2569245,41.1,40.1,19.4,94.27703216,0.582425931,0.911623196,0,51.32470733,5.924855491
126,4.836281907,61,4.110873864,213.7,442,33181,10.4097327,16185,9.691840166,20.3,51.3,50.7,52.1,2.43,58.2,15.3,39.7,0.8,43.4,9.1,2.208274414,40.6,10.9,56,37.1078866,27.4,52.2,24,96.57917122,0.255195042,0.716976546,0.236966825,57.43918818,5.886450714
189,5.241747015,91,4.510859507,215.6,455.6,40683,10.61356559,30639,10.33002899,20.8,42.1,41.2,42.9,2.42,52.1,15.7,48.7,2.5,41.3,10.3,2.332143895,50.3,11.2,61,43.7,37.7,40.5,21.6,86.26361271,10.54964824,0.273057278,1.053679848,50.49348599,4.063986165
657,6.487684018,224,5.411646052,136.5,369.7,107143,11.58191967,229164,12.34219318,8.5,33.9,33.8,34,2.24,42.9,7.9,18.9,51.8,8.3,34.5,3.540959324,74.4,3.7,85.7,66.1,58.2,14,4.2,72.06055058,8.455647592,9.911362165,5.947442452,37.6164403,5.34181797
88,4.477336814,40,3.688879454,178.6,416.1,41101,10.62378773,13801,9.532496332,16.5,49.3,48.8,49.7,2.3,55.1,21.7,41,6.4,35.4,11.1,2.406945108,44.6,12,65.3,42.1,37,47.6,21.6,96.2504498,0.460597337,0.582943505,0.690896006,52.92240511,3.797949107
9,2.197224577,4,1.386294361,166.4,347.2,56772,10.94679853,2311,7.74543561,10.3,34.7,35.5,33,3.57,62.4,34.8,18.2,2.3,37.6,15.2,2.721295428,46.2,6.2,66.6,49.1,44.3,36.2,17.4,96.94589878,0.087260035,0,2.748691099,70.78125,7.99086758
124,4.820281566,61,4.110873864,205.2,436.7,45574,10.72709266,29744,10.30038271,15.9,30.7,29.9,31.4,2.63,50,8.2,22.2,9.3,35.1,18.3,2.90690106,61.9,3.7,67.4,56.5,47.9,25.4,13.4,82.73862931,3.126509766,1.41486645,2.091241632,50.28946353,5.712260808
308,5.730099783,119,4.779123493,155.1,414.5,52075,10.86044027,70408,11.16206217,15.4,36.2,35.2,37.2,2.41,49.6,4.4,23.9,7.4,33.7,19.6,2.975529566,62.8,7.2,78.7,63.2,55.5,28.2,12.9,94.03680145,0.616197183,2.701896865,0.506871876,51.06597522,4.146396651
435,6.075346031,175,5.164785974,204.1,502.1,35927,10.48924438,71565,11.17836141,26.8,38.5,36.3,40.4,2.41,40,13,33.2,3.6,38.7,11.5,2.442347035,48.3,11.2,56.5,41.5,35.4,44.2,27.1,41.5007886,55.58410834,0.80763583,0.697503671,38.21259647,4.806902219
107,4.672828834,47,3.850147602,182.1,435.6,46705,10.7516065,21895,9.994013579,17.3,38.1,37.7,38.7,2.68,54.3,22.9,36.8,3.7,31.8,10.7,2.370243741,56.5,7.2,61.2,48.1,44.4,31.9,18.6,87.63038863,2.880088618,3.540108926,1.075417705,52.47685764,7.088398929
24,3.17805383,13,2.564949357,176.2,322.4,35424,10.47514484,5830,8.670772279,32.3,41.1,38.7,50.3,2.19,42.6,31.3,51.8,1.2,44.5,4.8,1.568615918,24,8.3,46.7,48.4352163,22.2,54,33.2,83.83375742,9.245122986,0.74639525,1.543681086,53.14984709,12.47920133
1962.667684,7.58205989,30,3.401197382,158.2,453.5494221,53838,10.89373482,15770,9.66586468,9.2,41.2,41.1,41.3,2.44,59.7,18.9,40.7,3.6,37.3,14.2,2.653241965,69.1,2.7,80.4,62.6,55.1,29.6,12.5,93.61511367,0.685238553,2.670509126,0.236951649,56.07787274,6.330669945
81,4.394449155,31,3.433987204,161.9,467.7,50788,10.83541539,12097,9.400712767,9.8,44.1,42.7,45.2,2.27,60.7,17.8,32.4,10,43.2,11.2,2.415913778,63.6,3.8,75.7,56.9,45.4,34.8,15.3,98.08069258,0.547206795,0.563541326,0.187847109,54.17921687,8.382476832
219,5.38907173,86,4.454347296,168.3,447.1,43509,10.68072309,41540,10.6344121,18.5,38.9,37.4,41.5,2.45,47.1,11.3,39.2,3.8,41.1,8.6,2.151762203,46.5,8.5,68,50.6,46.5,38.7,19.5,91.09795119,5.635417164,0.377286403,0.711590811,51.59010601,3.748722027
123,4.812184355,54,3.988984047,201.6,450,36852,10.51466517,25683,10.15358457,22.5,38.5,37.6,40.4,2.66,41.6,31.5,45.6,4,44,6.9,1.931521412,40.4,8.9,58,43.7,39.8,40.2,23.8,72.49834327,20.01715199,0.810821346,0.732857755,45.16008471,5.988023952
113,4.727387819,40,3.688879454,160,434.6,40382,10.60613942,20699,9.937840669,22.6,40.4,39.6,41.2,2.65,48.3,23.4,50.2,3.4,41.1,6.5,1.871802177,49.9,9.8,48.9,41.24404629,33.1,39.2,25.7,69.21440726,29.68425033,0.269427113,0.179618075,48.40989399,2.338461538
1962.667684,7.58205989,17,2.833213344,155.4,453.5494221,39732,10.58991219,6244,8.739376282,16.9,48,48,48,2.23,55.3,8.6,39.1,6.6,40.1,11.3,2.424802726,56.2,3.5,69.4,57.84536868,40.5,38,15.8,95.36993587,0.156421086,0.046926326,0.860315971,49.75212465,5.457746479
116,4.753590191,52,3.951243719,176.9,395.3,34923,10.46090092,26141,10.17126024,19.7,38.1,36.9,39,2.5,54.6,17.2,38.5,3.6,41.1,11.5,2.442347035,51.1,6.2,57.9,44.4,38.5,39.6,23.8,91.89355958,1.916698804,0.979560355,2.209795604,54.00059341,8.562113933
1251,7.13169851,361,5.888877958,120.4,394.9,60957,11.01792398,575205,13.26248178,12.6,24.4,24.3,24.6,3.62,58.8,9.9,21.7,7.6,16.8,25.8,3.250374492,68.6852379,5.5,78.3,69.1,58.9,17,9.2,91.94593057,0.607837205,1.501022725,2.11556335,71.12700722,8.614426925
1962.667684,7.58205989,28,3.33220451,154.5,453.5494221,51343,10.84628389,11041,9.309370895,10.4,46.5,44.4,48.6,2.23,63,20.2,32.3,6.9,34.1,16.1,2.778819272,60.7,4.1,76.8,55.4,43.2,37.6,15.5,97.52466204,0.548045305,0.356229448,0.447570332,56.62299854,8.178625188
212,5.356586275,86,4.454347296,186.1,445.9,37008,10.51888938,45459,10.7245661,29.5,34.1,34.6,33.6,2.62,34.6,9.1,22.7,6,39,9.2,2.219203484,43.4,8.4,65.6,52.7,47.9,32.5,18.4,54.58674528,41.48487826,1.528551152,1.05251665,36.44386031,3.145390664
103,4.634728988,48,3.871201011,227.1,527.2,36822,10.51385077,12155,9.405495887,21.5,48.3,45.2,50.5,2.26,46.4,17.8,39.8,6.4,34.2,14,2.63905733,48.1,9.5,56.8,36.9,29.8,41.3,20.6,61.59717663,36.44123441,0.796126067,0.500656599,41.0632622,6.455750321
133,4.890349128,44,3.784189634,129.8,430.9,62438,11.04192934,24722,10.11544881,7.6,38.6,37,40,2.45,57.4,8.2,16.1,5,33.4,20.3,3.010620886,64.7,3.9,86,67.9,58.2,26.3,9.2,96.73173316,1.09621419,0.762052243,0.244508741,60.12813668,3.94922426
193,5.262690189,73,4.290459441,172.8,468.2,48718,10.79380385,31330,10.35233138,15.9,43.3,42.7,44.2,2.46,48.6,9.1,33.8,7.1,38.5,11.2,2.415913778,53,10.5,71.1,52.5,48,38.4,18.6,95.9796948,1.416350703,0.764578698,0.394823426,49.62527198,3.499365035
1407,7.249215057,556,6.320768294,191.2,488.4,50155,10.82287349,264052,12.48390133,19.1,37.7,36.1,39.1,2.57,45.4,15.3,30,5.9,28.1,16,2.772588722,55.6,8.9,65.5,50.1,41.2,36,22.2,65.18730175,29.9132304,1.31371499,0.754225197,44.55885085,4.939849972
18,2.890371758,8,2.079441542,147.3,385.4,39679,10.58857736,2388,7.778211475,16.1,53.6,53.7,53.6,2.05,62.6,26.1,41.3,12,38.2,13.7,2.617395833,59.8,3.4,77.1,52.9,29.7,35.5,11.6,97.45977985,0.33869602,0,0.423370025,55.1056338,7.277628032
183,5.209486153,75,4.317488114,185,456.7,49846,10.81669353,35074,10.46521539,12.1,41.2,40.4,41.8,2.73,57,21.7,33.7,7.2,46.2,8.9,2.186051277,58.7,7,71.3,55.4,51.2,32.9,16.8,97.47399703,0.405760658,0.125728655,0.085724083,59.05511811,4.83615222
63,4.143134726,27,3.295836866,202,482.7,43067,10.67051232,8306,9.024733424,15.4,49,45.5,52.2,2.19,46.9,19.7,59,1.7,39,10.3,2.332143895,36,7.6,70.1,46.9,41.6,40.9,16.6,91.64484647,6.189002618,0.428469412,0.226136634,49.65944272,2.598366741
182,5.204006687,81,4.394449155,179.1,410.4,43211,10.67385037,33693,10.42504538,17.1,41.3,39.2,43.5,2.56,52,25.1,33.3,2.6,35.2,10,2.302585093,48.4,6.7,59.5,37.88091355,37.8,36.3,19.1,87.70890127,6.803366125,0.551143771,1.825293351,53.81660264,4.543403039
383,5.948034989,159,5.068904202,177.9,438,39234,10.577299,66016,11.09765242,21.9,42.5,41.9,43.1,2.39,51.4,20,30.9,3.6,29.9,12.6,2.533696814,48.4,12.4,58.1,40.6,33.3,44.1,24.4,88.49966653,0.892803007,1.156551264,1.765900685,48.21980285,6.075036075
49,3.891820298,21,3.044522438,236.9,523.3,30689,10.33165956,10343,9.244065241,27.9,32.2,30.3,33.8,2.6,35.3,17.8,31.7,0,30.6,12.3,2.509599262,54.5,12.4,46.6,36.1,31.2,43.9,29.6,21.08427985,75.53689033,0.744487926,1.603512456,32.56455252,6.144623454
27,3.295836866,10,2.302585093,142.5,389,27522,10.22274096,4740,8.463792415,32,43,40.7,47.3,2.48,33.8,40.4,30.7,0,45.6,7.1,1.960094784,42.5,15.6,38.7,24.6,22.2,42.6,23.1,42.75495606,56.46842428,0,0.572246066,31.95822454,2.925809822
33,3.496507561,13,2.564949357,190,442.3,31577,10.36018429,6893,8.838261683,28.5,36.1,35.1,38.5,2.49,41.9,27.8,28.4,10.5,35.4,7.4,2.00148,45.3,10.7,46.2,34.5,31.3,42.5,27.1,67.19187159,26.63819761,0.427035783,2.812546017,39.05462999,11.29568106
88,4.477336814,30,3.401197382,136.4,402.5,52428,10.86719608,27157,10.20939012,11.5,31.1,31,31.2,3.3,61.8,18.9,39.8,2.1,30.8,15.3,2.727852828,60.9,6.1,68,53.7,41.7,29.9,16.2,93.35622574,0.194087787,0.007464915,3.250970439,67.55122192,6.959459459
115,4.744932128,51,3.931825633,196.5,459.5,51221,10.84390488,20609,9.933483153,12.4,41,40.2,41.5,2.48,58.2,11.7,44.6,6.9,38.7,12.6,2.533696814,59.6,5.8,73,55.30100405,49.8,28.9,13.3,95.23368133,1.75139038,0.619572641,0.414674602,57.70183259,6.863636364
361,5.888877958,140,4.941642423,155.6,414.8,54089,10.89838612,87572,11.38021659,18.9,32.7,30.7,35,2.4,44.2,3.4,13.1,11.3,14.9,29,3.36729583,54.2,8.6,75.4,61.2,51.4,28.5,14.8,87.43626799,0.879819643,6.176079542,1.276374357,46.15248227,3.454048815
61,4.110873864,24,3.17805383,164.7,439.7,41304,10.62871463,8496,9.047350743,16.6,50.2,47.5,51.9,2.05,55.4,29,32,0,34,12.1,2.493205453,38.7,7.3,62,48.93291926,30,45.1,19.1,94.04205607,0.163551402,0.443925234,0.759345794,54.5504386,6.401766004
363,5.894402834,131,4.875197323,179.5,514.7,46908,10.75594352,61061,11.01962864,15.1,38.7,37.9,39.6,2.53,52.3,12.3,31.8,3.1,41.2,14.6,2.681021529,64.16275106,6.6,68.5,52.43322637,47.7,32,17.2,96.46416628,1.054029244,0.36063209,0.155727493,53.82925436,5.615628604
1962.667684,7.58205989,374,5.924255797,171.6,453.5494221,52795,10.87417177,178725,12.09360359,15,38.8,37.4,40.1,2.44,49.5,15.8,31.4,7.5,31.1,18.7,2.928523524,60.2,6.8,71.7,54.4,48.5,31.9,14.5,82.79565081,7.873954092,1.136516175,1.924023446,46.64695662,5.852417303
675,6.514712691,276,5.620400866,185,444.7,55926,10.93178467,159990,11.98286659,13.3,36.7,35.8,37.6,2.84,57.1,19.2,37.6,4.8,31.7,12.4,2.517696473,58,7.3,61.2,44.33500925,45.6,26.8,16.5,91.93824381,2.575104535,0.819556127,1.545834674,59.80441464,6.554953179
1962.667684,7.58205989,18,2.890371758,172.4,453.5494221,43264,10.67507616,5598,8.63016467,10.8,46.3,44.1,48.4,2.27,62.5,14.8,19.9,20.4,38,13.2,2.58021683,64.5,3.1,74.4,51.90921146,44.7,33.9,13.7,97.22124516,0.756243405,0.175870559,0.281392895,57.33005733,5.961538462
252,5.529429088,108,4.682131227,217.4,503.7,26602,10.18874168,41131,10.62451737,35.2,38.7,36.2,40,2.53,33.4,17.7,35.9,3.1,34.6,8.2,2.104134154,43.5,16.4,48.1,33.8,28.5,50.4,32.8,28.66869099,69.18441904,0.341604593,0.16131328,30.98763176,8.433257358
518,6.249975242,193,5.262690189,164,469,69203,11.14479949,82423,11.3196198,9.5,43.9,42,45.6,2.27,49.7,10,28.1,17.1,23.1,26.4,3.27336401,59.2,6.9,79,59.3,48.7,30.1,11,89.60478086,3.51668824,1.739593288,1.512163846,46.93813131,2.872784433
94,4.543294782,41,3.713572067,189.7,445.2,35615,10.48052218,16704,9.723403491,21.5,41.5,40.9,42.1,2.68,52,9.8,36.1,8.3,47.1,7.9,2.066862759,46.5,9,55.6,40.1,36.5,44.8,26.4,96.84418146,0.836770068,0.37654653,0.029884645,55.28885946,2.292860865
110,4.700480366,62,4.127134385,248.7,438.5,28171,10.24604836,19513,9.878836189,35.3,37.8,35.1,39.6,2.48,35.7,27.8,23.4,6.6,31.7,7.2,1.974081026,45,18.1,39.3,27.3,22.2,53.1,36,36.74169977,61.5222402,0.117698985,0.068657741,32.75968039,6.831119545
465,6.142037406,195,5.272999559,189.9,469.6,45431,10.72394997,89100,11.39751461,17.8,36.8,35.6,38.3,2.58,44.9,18.3,37.5,6,36.8,13,2.564949357,59.3,7.5,65.2,50.7,44.5,33.5,17.9,88.80986144,5.225488773,0.867565123,1.035048738,44.6376899,6.216255654
57,4.043051268,30,3.401197382,215,415.2,35977,10.49063512,10980,9.303830715,20.1,40.6,40.3,41.2,2.58,49,12.2,34,2.7,35.5,10.2,2.32238772,46.9,6.7,46.8,26.7,20.3,44,26.6,71.88350572,1.868989294,0.553438577,0.934494647,46.75792507,5.684647303
189,5.241747015,71,4.262679877,191.7,529.8,55882,10.9309976,27800,10.2327913,10.9,43.1,41.8,44.2,2.52,51.1,15.7,35,7.7,48.2,12.2,2.501435952,56.5,7.6,73.3,55.1,48.3,35.1,16.2,97.26791488,0.728319181,0.436991509,0.27356379,51.57885074,4.585798817
146,4.983606622,58,4.060443011,215.9,436.5,79358,11.28172454,49220,10.80405532,7.1,32.7,32.4,32.9,2.71,56.6,18.3,37.6,5.8,34.4,14.7,2.687847494,73.6,4,77,69.2,65.1,16.1,8.8,93.57257409,0.791452315,0.635244621,1.970299711,56.15648201,5.19665272
569,6.343880434,232,5.446737372,189.8,466.8,52050,10.85996007,115371,11.6559083,10.6,38.7,37.3,39.8,2.59,48.1,19.8,33.8,5.2,34,14.2,2.653241965,61,6.8,70.9,57.1,51.9,28.8,13.9,88.27188309,7.006476352,0.880006361,1.145952059,48.15004421,5.662131013
180,5.192956851,78,4.356708827,184.5,451.3,41930,10.64375684,25427,10.14356688,16.1,49.1,48.2,50.1,2.26,58.2,11.4,46.3,2.7,39.4,11.8,2.468099531,46.3,13.9,60.2,36.7,30.9,48.2,23.3,93.1880109,0.67341378,0.354223433,0.09731413,54.62888711,3.917098446
37,3.610917913,15,2.708050201,150.3,423.8,54556,10.90698298,5619,8.633908991,10.1,47.5,46.2,49.1,2.22,57.5,15.8,33.1,5.8,39.1,13.5,2.602689685,63.3,3.4,74.7,55.7,44.2,31.9,12.7,97.1915043,0.912761102,0.017553098,1.000526593,53.40909091,6.001846722
1962.667684,7.58205989,7,1.945910149,143.1,453.5494221,52300,10.86475165,2512,7.828834528,10.9,45.7,43.1,48.3,2.21,64.1,6.7,18.7,8.2,33.8,15.9,2.766319109,65.1,1.2,73.4,49.7,31.6,37.6,16.1,97.90596602,0.07902015,0,0.1580403,56.66372462,7.382550336
68,4.219507705,32,3.465735903,163.5,360.7,36108,10.49426973,19120,9.858490187,24,29.4,28,30.8,2.62,45.1,12.2,12.8,4.9,25.3,12.8,2.549445171,53.1,9.7,54.7,41.4,32.4,40,25.2,73.5583685,2.496483826,0.562587904,19.02752662,45.45454545,4.392712551
597,6.391917113,234,5.455321115,199.4,524.8,43390,10.67798428,99259,11.50548787,15,39.1,37.2,40.7,2.48,52.7,11.3,33.4,7.6,37.8,11.8,2.468099531,57.2,6.8,68.6,53.4,47.7,35.8,19.3,91.54757418,4.516516761,0.914711784,0.551068013,51.10805481,4.970419505
248,5.513428746,110,4.700480366,199,463,36973,10.5179432,45063,10.71581679,24.5,39.4,38.2,40.8,2.53,45.8,29.3,32.5,7,32.7,10.5,2.351375257,49.5,10.5,53.8,40.8,33.8,39.9,23.7,59.8719436,36.475995,0.86560771,1.086471533,43.89416163,6.247570929
48,3.871201011,18,2.890371758,163.6,448.8,50893,10.83748067,7787,8.960210956,10.4,43.8,43.3,45.2,2.28,60.9,12,43.5,3.8,34.5,12.1,2.493205453,67.1,5.2,75.6,55.3,42,33.7,12.1,96.33487654,0.488683128,0.102880658,0.694444444,55.93984962,4.215304799
35,3.555348061,15,2.708050201,228.8,512.8,27635,10.22683836,5851,8.674367866,39.4,38,33.8,46.3,2.48,23.1,55.1,37.9,0,35.6,8.7,2.163323026,29.3,14.5,41.3,28.2,23.6,47.1,27.9,29.77164281,48.68779823,1.653033402,17.53578732,22.99248989,2.584269663
87,4.465908119,39,3.663561646,172.2,400.9,40305,10.60423081,16912,9.735778708,16.8,43,41.6,44.5,2.45,52.3,9.2,44.6,5,43.6,11.7,2.459588842,48.9,9.5,63.7,45.9,43.9,42.6,20.6,97.26100018,0.948341874,0.960122519,0.035341933,52.0647653,6.801152738
83,4.418840608,33,3.496507561,167.9,453.6,32867,10.40022439,12385,9.424241342,26.8,45.1,44.6,45.3,2.4,45.2,29.6,22.7,5.3,38,6.1,1.808288771,43.2,15.5,53.1,37.4,32.5,46.9,26.7,46.71613514,48.91064099,0,2.194505841,42.52300614,3.122648608
1230,7.114769448,419,6.03787092,134.1,395.3,57659,10.96230163,333577,12.717629,12.8,35.5,34.4,36.7,2.47,50.3,7,21.2,12.4,19,27.6,3.317815773,63.1,6.7,75.7,61.37012939,51.9,25.5,13.3,91.07618147,0.898415282,1.991660041,2.219799074,50.51543096,4.709495456
173,5.153291594,83,4.418840608,210.9,445.6,41161,10.62524649,32596,10.39194486,20,39.5,38.1,41,2.5,49.1,22.8,43.7,4.1,41.8,10.9,2.388762789,50.9,11.5,59.4,58.9288888,41,42.2,25.8,96.97144944,0.61484142,0.097400621,0.140013393,47.41545335,5.240979721
8,2.079441542,5,1.609437912,200.9,373.8,42310,10.65277874,1423,7.260522598,13.5,41.2,41.4,40.9,2.45,55.5,19.4,11.6,12.4,34.3,13.3,2.587764035,62.9,2,64.5,47.3,38.4,35.1,18.9,93.77990431,0.820232399,0.0683527,0,54.88850772,3.095975232
895,6.796823718,395,5.978885765,182.7,431.1,42622,10.66012583,181877,12.11108591,17.7,37.8,36.5,39.3,2.35,46.6,13.2,29.9,8.8,34.5,15.8,2.76000994,59.2,6.2,68.4,54.9,50.7,31.7,17.6,86.15371887,9.056562147,1.071123245,0.82623204,43.72852581,4.541089313
943,6.849066283,346,5.846438775,177.5,488.6,43346,10.67696971,164622,12.01140722,16.9,41.5,40.3,42.8,2.52,54,22.6,38.3,4.6,33.2,13.5,2.602689685,54.8,11,63,48.7,41.5,36,21,86.61109314,9.327686477,1.265660566,1.058175227,52.84685609,5.03246323
796,6.679599186,319,5.765191103,176.4,444.3,45080,10.71619397,155056,11.95154162,16.2,40.8,39.4,41.9,2.59,51.7,14.7,34.4,9.6,30.3,14.6,2.681021529,56.9,8.2,65,50.9,43.6,33.6,18.5,80.99152707,8.580298816,3.795356057,4.60125477,52.05061305,4.107398367
958,6.864847778,403,5.998936562,169.4,411,44342,10.69968759,248830,12.42452521,20.5,32.5,31.6,33.6,3.05,48.6,28.7,39.3,3,27.8,9.8,2.282382386,56,9,54.6,42.3,30.8,35.7,22.4,78.02051672,0.842737502,1.089697989,12.95026838,50.66898414,6.560611666
22,3.091042453,12,2.48490665,202.7,386.3,37263,10.52575616,3499,8.160232492,19.4,42.9,39.3,46.7,2.53,46.3,7.2,26.6,0.2,33.5,9.6,2.261763098,47.6,3.9,58.1,43.2,36.7,39.2,21.7,92.33556299,5.657748049,0.418060201,0.08361204,48.74141876,0.284090909
81,4.394449155,47,3.850147602,270.5,476.9,30661,10.33074677,14036,9.549380737,32.2,39.3,37.4,42,2.41,41.6,22.2,41.3,4.9,40.7,8,2.079441542,43.9,12.2,43.5,47.22336974,26,47.6,28.3,73.7964527,24.23282658,0.035191441,0.056306306,42.10221794,5.214497041
21,3.044522438,9,2.197224577,171.1,425,42977,10.66842037,2659,7.885705391,12.2,49.1,46.9,50.9,2.13,62.2,31.4,15.1,24.4,45.3,10.8,2.379546134,57.2,4.6,70.5,59.68956824,33.6,35.1,10.6,99.08290536,0,0,0,54.32196669,1.111111111
43,3.761200116,21,3.044522438,211.8,434,41363,10.63014204,9067,9.112396728,20.7,35.5,32.3,42.9,2.45,45.9,41.7,32.3,1.8,33.4,8.5,2.140066163,38.4,5.5,63.6,43.87084144,38,29.9,13,80.43407133,10.97175264,0.479877849,5.376813175,56.62913186,2.90368272
22,3.091042453,7,1.945910149,145.9,460,44046,10.69298982,5297,8.574895902,14.1,33.8,34.2,33.6,3.21,59.5,16,52.3,0.7,38.3,8.2,2.104134154,58.6,6,51.1,33.4,25.9,34.2,21.4,88.6121673,0,0.228136882,7.680608365,64.90147783,6.751054852
161,5.081404365,64,4.158883083,189.5,480.2,34867,10.4592961,26368,10.17990643,25.9,41.5,39.8,43,2.55,50,24.3,35.9,3,35.4,6.9,1.931521412,46.8,11.1,51.6,36.4,32.8,45,27.9,70.3068456,28.40395054,0.203558504,0,49.91633035,5.682006978
